gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,102,1536,4096,asm,0,1,15.9458,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,80.49,440.4,0.0
gfx942,304,102,8192,1024,asm,0,1,8.099,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,211.29,1255.0,0.0
