T,H,D,kv_len,splits,allclose,max_abs,mean_abs,median_us,min_us,max_us
8,16,512,64,16,1,0.0009765625,7.77959794504568e-05,51.20044806972146,51.11799982842058,52.43699997663498
8,16,512,128,1,1,0.0009765625,6.059971565264277e-05,29.20549886766821,29.017450287938118,30.494501697830856
8,16,512,128,2,1,0.0009765625,5.9090900322189555e-05,51.00499838590622,50.78850081190467,51.33700033184141
8,16,512,128,4,1,0.0009765625,5.72045064473059e-05,50.76899833511561,50.55450019426644,51.55649851076305
8,16,512,128,8,1,0.0009765625,5.622503158519976e-05,51.111498032696545,50.888501573354006,51.54699902050197
8,16,512,128,16,1,0.0009765625,5.622503158519976e-05,51.16499960422516,50.84750009700656,51.49744974914938
8,16,512,192,1,1,0.0009765625,5.018625961383805e-05,30.96145228482783,30.921000870876014,31.713000498712063
8,16,512,192,2,1,0.0009765625,4.9062728066928685e-05,50.95245142001659,50.55700021330267,51.48350028321147
8,16,512,192,4,1,0.0009765625,4.755401096190326e-05,50.78950198367238,50.567000289447606,51.22394941281527
8,16,512,192,8,1,0.0009765625,4.7606365114916116e-05,50.98649999126792,50.54044886492193,51.504498696886
8,16,512,192,16,1,0.0009765625,4.6002249291632324e-05,50.889948033727705,50.51750049460679,51.26449977979064
8,16,512,256,1,1,0.00048828125,4.346658170106821e-05,39.09800143446773,38.913500611670315,39.669949910603464
8,16,512,256,2,1,0.00048828125,4.245662421453744e-05,50.75899825897068,50.548999570310116,51.67894996702671
8,16,512,256,4,1,0.00048828125,4.1594172216719016e-05,51.319500198587775,50.85699958726764,51.78299907129258
8,16,512,256,8,1,0.00048828125,4.057578189531341e-05,51.21750000398606,50.77350069768727,51.51100049261004
8,16,512,256,16,1,0.00048828125,3.97597614210099e-05,50.745002226904035,50.618001841939986,51.23300070408732
8,16,512,320,1,1,0.00048828125,3.8955462514422834e-05,46.91045032814145,46.854501124471426,47.37650160677731
8,16,512,320,2,1,0.00048828125,3.86396495741792e-05,51.48295022081584,50.73895154055208,51.928500761277974
8,16,512,320,4,1,0.00048828125,3.812973227468319e-05,50.90800113976002,50.479499623179436,51.864449051208794
8,16,512,320,8,1,0.00048828125,3.7432262615766376e-05,51.037498633377254,50.75100052636117,51.52900121174753
8,16,512,320,16,1,0.00048828125,3.6621568142436445e-05,51.154999528080225,50.75999943073839,51.45095055922866
8,16,512,512,1,1,0.00048828125,3.146311064483598e-05,70.89949795044959,70.83594973664731,71.49250013753772
8,16,512,512,2,1,0.00048828125,3.148650284856558e-05,51.4935003593564,51.44949827808887,52.44100175332278
8,16,512,512,4,1,0.00048828125,3.0927592888474464e-05,51.24350136611611,50.906999967992306,51.70244839973748
8,16,512,512,8,1,0.00048828125,3.0269919079728425e-05,51.02749855723232,50.54294888395816,52.15599958319217
8,16,512,512,16,1,0.00048828125,2.959543780889362e-05,51.671950495801866,51.465502474457026,51.84799956623465
8,16,512,768,1,1,0.00048828125,2.61225868598558e-05,102.75945242028683,102.5994512019679,103.48299983888865
8,16,512,768,2,1,0.00048828125,2.5873738195514306e-05,57.42000066675246,57.333498261868954,57.652947725728154
8,16,512,768,4,1,0.00048828125,2.5540215574437752e-05,50.80150149296969,50.614000065252185,51.926999003626406
8,16,512,768,8,1,0.00048828125,2.51695018960163e-05,51.15449894219637,50.64799915999174,51.44599999766797
8,16,512,768,16,1,0.00048828125,2.463694181642495e-05,50.961950910277665,50.639998516999185,51.02500144857913
8,16,512,1024,1,1,0.000244140625,2.2852615074953064e-05,134.71395068336278,134.65344964060932,135.4394480586052
8,16,512,1024,2,1,0.000244140625,2.2743995941709727e-05,73.783949483186,73.63249897025526,74.34999861288816
8,16,512,1024,4,1,0.000244140625,2.2569773136638105e-05,51.478500245139,51.419451483525336,51.857499056495726
8,16,512,1024,8,1,0.000244140625,2.220181340817362e-05,51.04000156279653,50.724949687719345,51.53050005901605
8,16,512,1024,16,1,0.000244140625,2.1940482838544995e-05,50.840500625781715,50.62000127509236,51.30594945512712
8,16,512,2048,1,1,0.000244140625,1.7044310880010016e-05,262.42290041409433,262.35594996251166,262.8148999065161
8,16,512,2048,2,1,0.000244140625,1.698829510132782e-05,138.2499496685341,138.16694845445454,138.3924507535994
8,16,512,2048,4,1,0.000244140625,1.65967194334371e-05,73.95145075861365,73.91749823000282,74.1740019293502
8,16,512,2048,8,1,0.000244140625,1.652434002608061e-05,51.85945192351937,51.50099750608206,52.10499803069979
8,16,512,2048,16,1,0.000244140625,1.6371499441447668e-05,51.57649866305292,51.09100020490587,52.34100099187344
24,16,512,64,1,1,0.0009765625,8.152713417075574e-05,29.189500492066145,29.062500107102096,29.94949754793197
24,16,512,64,2,1,0.0009765625,7.915733294794336e-05,51.28149932716042,51.20850109960884,52.381501882337034
24,16,512,64,4,1,0.0009765625,7.767361239530146e-05,51.323501975275576,51.07995239086449,51.83549947105348
24,16,512,64,8,1,0.0009765625,7.767361239530146e-05,51.77095008548349,51.17249966133386,52.4650007719174
24,16,512,64,16,1,0.0009765625,7.767361239530146e-05,51.0369980474934,50.69395119789988,51.68299830984324
