gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,5,4096,2048,asm,3,1,10.5926,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,7.92,796.76,0.0
gfx942,304,5,4096,2048,asm,4,1,11.8767,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,7.06,710.62,0.0
gfx942,304,5,4096,2048,asm,5,1,14.8051,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,5.67,570.06,0.0
gfx942,304,5,8192,1024,asm,0,1,5.7401,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,14.61,1476.57,0.0
gfx942,304,5,8192,1024,asm,1,1,6.0516,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,13.86,1400.56,0.0
gfx942,304,5,8192,1024,asm,2,1,6.4852,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,12.94,1306.92,0.0
gfx942,304,5,8192,1024,asm,3,1,7.2409,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,11.59,1170.52,0.0
gfx942,304,5,8192,1024,asm,4,1,7.9505,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,10.55,1066.05,0.0
gfx942,304,5,8192,1024,asm,5,1,9.641,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,8.7,879.13,0.0
gfx942,304,6,1536,4096,asm,0,1,12.2284,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,6.17,518.01,0.0
gfx942,304,6,1536,4096,asm,1,1,12.6368,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,5.97,501.27,0.0
gfx942,304,6,1536,4096,asm,2,1,14.8494,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,5.08,426.58,0.0
gfx942,304,6,1536,4096,asm,3,1,17.3926,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,4.34,364.2,0.0
gfx942,304,6,1536,4096,asm,4,1,19.8957,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,3.79,318.38,0.0
gfx942,304,6,1536,4096,asm,5,1,24.6976,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,3.06,256.48,0.0
gfx942,304,6,4096,2048,asm,0,1,8.3439,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,12.06,1012.72,0.0
gfx942,304,6,4096,2048,asm,1,1,8.3442,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,12.06,1012.69,0.0
gfx942,304,6,4096,2048,asm,2,1,9.9252,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,10.14,851.37,0.0
gfx942,304,6,4096,2048,asm,3,1,10.9253,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,9.21,773.44,0.0
gfx942,304,6,4096,2048,asm,4,1,12.5441,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,8.02,673.63,0.0
gfx942,304,6,4096,2048,asm,5,1,15.0641,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,6.68,560.94,0.0
gfx942,304,6,8192,1024,asm,0,1,6.3187,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,15.93,1344.11,0.0
gfx942,304,6,8192,1024,asm,1,1,6.2957,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,15.99,1349.02,0.0
gfx942,304,6,8192,1024,asm,2,1,7.0367,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,14.31,1206.97,0.0
gfx942,304,6,8192,1024,asm,3,1,7.7674,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,12.96,1093.42,0.0
gfx942,304,6,8192,1024,asm,4,1,8.7125,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,11.55,974.81,0.0
gfx942,304,6,8192,1024,asm,5,1,10.0389,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,10.03,846.01,0.0
gfx942,304,8,1536,4096,asm,0,1,13.0809,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,7.7,485.35,0.0
gfx942,304,8,1536,4096,asm,1,1,13.1862,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,7.63,481.47,0.0
gfx942,304,8,1536,4096,asm,2,1,15.5777,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,6.46,407.56,0.0
gfx942,304,8,1536,4096,asm,3,1,17.7736,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,5.66,357.2,0.0
gfx942,304,8,1536,4096,asm,4,1,20.504,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,4.91,309.64,0.0
gfx942,304,8,1536,4096,asm,5,1,25.6787,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,3.92,247.24,0.0
gfx942,304,8,4096,2048,asm,0,1,7.7527,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,17.31,1092.59,0.0
gfx942,304,8,4096,2048,asm,1,1,8.0619,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,16.65,1050.69,0.0
gfx942,304,8,4096,2048,asm,2,1,9.3021,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,14.43,910.6,0.0
gfx942,304,8,4096,2048,asm,3,1,10.6009,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,12.66,799.04,0.0
gfx942,304,8,4096,2048,asm,4,1,11.9736,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,11.21,707.43,0.0
gfx942,304,8,4096,2048,asm,5,1,14.6641,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,9.15,577.64,0.0
gfx942,304,8,8192,1024,asm,0,1,6.2474,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,21.48,1365.03,0.0
gfx942,304,8,8192,1024,asm,1,1,6.4242,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,20.89,1327.46,0.0
gfx942,304,8,8192,1024,asm,2,1,7.0515,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,19.03,1209.37,0.0
gfx942,304,8,8192,1024,asm,3,1,7.761,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,17.29,1098.81,0.0
gfx942,304,8,8192,1024,asm,4,1,8.6114,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,15.59,990.3,0.0
gfx942,304,8,8192,1024,asm,5,1,10.1483,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,13.23,840.33,0.0
gfx942,304,10,1536,4096,asm,0,1,12.3946,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,10.15,513.38,0.0
gfx942,304,10,1536,4096,asm,1,1,12.7693,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,9.85,498.32,0.0
gfx942,304,10,1536,4096,asm,2,1,14.9862,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,8.4,424.6,0.0
gfx942,304,10,1536,4096,asm,3,1,17.4536,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,7.21,364.57,0.0
gfx942,304,10,1536,4096,asm,4,1,19.8998,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,6.32,319.76,0.0
gfx942,304,10,1536,4096,asm,5,1,24.7124,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,5.09,257.49,0.0
gfx942,304,10,4096,2048,asm,0,1,8.2978,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,20.22,1023.28,0.0
gfx942,304,10,4096,2048,asm,1,1,8.8957,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,18.86,954.51,0.0
gfx942,304,10,4096,2048,asm,2,1,9.6473,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,17.39,880.14,0.0
gfx942,304,10,4096,2048,asm,3,1,11.2136,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,14.96,757.21,0.0
gfx942,304,10,4096,2048,asm,4,1,12.3735,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,13.56,686.23,0.0
gfx942,304,10,4096,2048,asm,5,1,15.2935,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,10.97,555.2,0.0
gfx942,304,10,8192,1024,asm,0,1,6.3019,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,26.62,1358.75,0.0
gfx942,304,10,8192,1024,asm,1,1,6.4389,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,26.06,1329.84,0.0
gfx942,304,10,8192,1024,asm,2,1,7.1147,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,23.58,1203.52,0.0
gfx942,304,10,8192,1024,asm,3,1,7.7545,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,21.64,1104.22,0.0
gfx942,304,10,8192,1024,asm,4,1,8.5715,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,19.57,998.97,0.0
gfx942,304,10,8192,1024,asm,5,1,10.1548,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,16.52,843.22,0.0
gfx942,304,18,1536,4096,asm,0,1,12.7777,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,17.73,502.48,0.0
gfx942,304,18,1536,4096,asm,1,1,13.5925,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,16.66,472.35,0.0
gfx942,304,18,1536,4096,asm,2,1,15.3861,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,14.72,417.29,0.0
gfx942,304,18,1536,4096,asm,3,1,18.0366,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,12.56,355.97,0.0
gfx942,304,18,1536,4096,asm,4,1,20.4155,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,11.09,314.49,0.0
gfx942,304,18,1536,4096,asm,5,1,25.7524,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,8.8,249.32,0.0
gfx942,304,18,4096,2048,asm,0,1,8.5841,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,35.18,998.7,0.0
gfx942,304,18,4096,2048,asm,1,1,8.7547,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,34.49,979.24,0.0
gfx942,304,18,4096,2048,asm,2,1,10.0053,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,30.18,856.84,0.0
gfx942,304,18,4096,2048,asm,3,1,11.3105,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,26.7,757.96,0.0
gfx942,304,18,4096,2048,asm,4,1,12.6199,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,23.93,679.32,0.0
gfx942,304,18,4096,2048,asm,5,1,15.3041,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,19.73,560.17,0.0
gfx942,304,18,8192,1024,asm,0,1,6.0241,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,50.13,1444.52,0.0
gfx942,304,18,8192,1024,asm,1,1,6.3674,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,47.43,1366.64,0.0
gfx942,304,18,8192,1024,asm,2,1,6.7484,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,44.75,1289.48,0.0
gfx942,304,18,8192,1024,asm,3,1,7.4895,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,40.32,1161.89,0.0
gfx942,304,18,8192,1024,asm,4,1,8.2052,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,36.8,1060.54,0.0
gfx942,304,18,8192,1024,asm,5,1,9.7505,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,30.97,892.46,0.0
gfx942,304,24,1536,4096,asm,0,1,13.1714,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,22.93,490.72,0.0
gfx942,304,24,1536,4096,asm,1,1,13.5735,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,22.25,476.18,0.0
gfx942,304,24,1536,4096,asm,2,1,15.6409,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,19.31,413.24,0.0
gfx942,304,24,1536,4096,asm,3,1,18.1356,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,16.65,356.4,0.0
gfx942,304,24,1536,4096,asm,4,1,20.5209,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,14.72,314.97,0.0
gfx942,304,24,1536,4096,asm,5,1,25.4682,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,11.86,253.79,0.0
gfx942,304,24,4096,2048,asm,0,1,8.0747,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,49.87,1069.31,0.0
gfx942,304,24,4096,2048,asm,1,1,8.3126,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,48.44,1038.71,0.0
gfx942,304,24,4096,2048,asm,2,1,9.6073,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,41.91,898.73,0.0
gfx942,304,24,4096,2048,asm,3,1,10.6895,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,37.67,807.74,0.0
gfx942,304,24,4096,2048,asm,4,1,12.2579,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,32.85,704.39,0.0
gfx942,304,24,4096,2048,asm,5,1,14.7716,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,27.26,584.52,0.0
gfx942,304,24,8192,1024,asm,0,1,6.2494,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,64.43,1409.16,0.0
gfx942,304,24,8192,1024,asm,1,1,6.4411,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,62.51,1367.22,0.0
gfx942,304,24,8192,1024,asm,2,1,6.8979,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,58.37,1276.68,0.0
gfx942,304,24,8192,1024,asm,3,1,7.5547,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,53.3,1165.68,0.0
gfx942,304,24,8192,1024,asm,4,1,8.4558,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,47.62,1041.46,0.0
gfx942,304,24,8192,1024,asm,5,1,9.8979,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,40.68,889.72,0.0
gfx942,304,30,1536,4096,asm,0,1,13.3356,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,28.31,487.9,0.0
gfx942,304,30,1536,4096,asm,1,1,13.4619,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,28.04,483.33,0.0
gfx942,304,30,1536,4096,asm,2,1,15.7673,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,23.94,412.66,0.0
gfx942,304,30,1536,4096,asm,3,1,18.0282,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,20.94,360.91,0.0
gfx942,304,30,1536,4096,asm,4,1,20.4576,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,18.45,318.05,0.0
gfx942,304,30,1536,4096,asm,5,1,25.9797,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,14.53,250.45,0.0
gfx942,304,30,4096,2048,asm,0,1,8.4473,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,59.58,1029.42,0.0
gfx942,304,30,4096,2048,asm,1,1,8.8958,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,56.58,977.52,0.0
gfx942,304,30,4096,2048,asm,2,1,10.1925,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,49.38,853.16,0.0
gfx942,304,30,4096,2048,asm,3,1,11.4873,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,43.82,756.99,0.0
gfx942,304,30,4096,2048,asm,4,1,12.5947,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,39.96,690.43,0.0
gfx942,304,30,4096,2048,asm,5,1,15.7125,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,32.03,553.43,0.0
gfx942,304,30,8192,1024,asm,0,1,6.5401,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,76.96,1362.49,0.0
gfx942,304,30,8192,1024,asm,1,1,6.9083,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,72.86,1289.88,0.0
gfx942,304,30,8192,1024,asm,2,1,7.4747,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,67.34,1192.13,0.0
gfx942,304,30,8192,1024,asm,3,1,8.2452,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,61.04,1080.73,0.0
gfx942,304,30,8192,1024,asm,4,1,8.8873,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,56.63,1002.65,0.0
gfx942,304,30,8192,1024,asm,5,1,10.7336,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,46.89,830.18,0.0
