T,H,D,kv_len,splits,allclose,max_abs,mean_abs,median_us,min_us,max_us
2,16,512,1024,8,1,0.000244140625,2.2188261937117204e-05,48.88600087724626,48.56295126955956,50.23950070608407
2,16,512,1024,16,1,0.000244140625,2.217075598309748e-05,48.763450467959046,48.596999840810895,49.094451242126524
2,16,512,1024,32,1,0.000244140625,2.1661118807969615e-05,48.952450742945075,48.829999286681414,49.17650076095015
2,16,512,1024,64,1,0.000244140625,2.1284831746015698e-05,49.23100059386343,48.94200246781111,49.455001135356724
2,16,512,1024,128,1,0.000244140625,2.1284831746015698e-05,49.44500105921179,49.029450747184455,49.57549972459674
2,16,512,1024,256,1,0.000244140625,2.1284831746015698e-05,50.313002429902554,50.06594874430448,50.59049872215837
2,16,512,2048,8,1,0.000244140625,1.6852358385222033e-05,49.788449541665614,49.46249828208238,50.059499335475266
2,16,512,2048,16,1,0.000244140625,1.6370286175515503e-05,48.571001389063895,48.337949556298554,48.87944960501045
2,16,512,2048,32,1,0.000244140625,1.632733801670838e-05,49.006499466486275,48.82449866272509,49.30694994982332
2,16,512,2048,64,1,0.000244140625,1.614594475540798e-05,48.988949856720865,48.70000120718032,49.23499946016818
2,16,512,2048,128,1,0.000244140625,1.570400854689069e-05,49.12849981337786,48.93099830951542,49.387948820367455
2,16,512,2048,256,1,0.000244140625,1.570400854689069e-05,50.14894995838404,49.92700123693794,50.41900149080902
2,16,512,4096,8,1,0.000244140625,1.3105186553730164e-05,72.5089485058561,72.41849962156266,72.72499788086861
2,16,512,4096,16,1,0.0001220703125,1.282373796129832e-05,49.67999993823469,49.47995184920728,50.57549860794097
2,16,512,4096,32,1,0.000244140625,1.2707127098110504e-05,48.96394966635853,48.79250191152096,49.34849857818335
2,16,512,4096,64,1,0.000244140625,1.2692906238953583e-05,49.13749871775508,48.95295132882893,49.23550004605204
2,16,512,4096,128,1,0.0001220703125,1.236678690474946e-05,49.01500069536269,48.84400113951415,49.59545040037483
2,16,512,4096,256,1,0.0001220703125,1.2146740118623711e-05,56.44894845318049,56.333502288907766,56.61650211550295
2,16,512,8192,8,1,0.0001220703125,9.95867230813019e-06,136.45194994751364,136.3905001198873,136.5930016618222
2,16,512,8192,16,1,0.0001220703125,9.834157026489265e-06,73.18099960684776,73.0870000552386,73.45545163843781
2,16,512,8192,32,1,0.0001220703125,9.77878698904533e-06,49.67649874743074,49.56799966748804,50.39749958086759
2,16,512,8192,64,1,0.0001220703125,9.729752491693944e-06,49.368999316357076,49.053001566790044,49.51549926772714
2,16,512,8192,128,1,0.0001220703125,9.740611858433113e-06,49.02700020466,48.6829987494275,49.49544963892549
2,16,512,8192,256,1,0.0001220703125,9.570343536324799e-06,57.07649979740381,56.87949887942523,57.15700099244714
4,16,512,1024,8,1,0.000244140625,2.244535062345676e-05,48.767999396659434,48.46450174227357,49.24550012219697
4,16,512,1024,16,1,0.000244140625,2.2080719645600766e-05,48.705501831136644,48.62450005020946,48.926949966698885
4,16,512,1024,32,1,0.000244140625,2.1600913896691054e-05,48.82749926764518,48.57594904024154,48.86999959126115
4,16,512,1024,64,1,0.000244140625,2.108028274960816e-05,48.93349832855165,48.62800124101341,49.09345007035881
4,16,512,1024,128,1,0.000244140625,2.108028274960816e-05,49.09550189040601,48.92845172435045,49.43550156895071
4,16,512,1024,256,1,0.000244140625,2.108028274960816e-05,54.91749907378107,54.80149993672967,54.98749960679561
4,16,512,2048,8,1,0.000244140625,1.665918534854427e-05,49.53700117766857,49.405000754632056,50.39749958086759
4,16,512,2048,16,1,0.000244140625,1.6323256204486825e-05,48.95250021945685,48.61794877797365,49.24500244669616
4,16,512,2048,32,1,0.000244140625,1.601829171704594e-05,49.43600215483457,48.962500295601785,49.70594891346991
4,16,512,2048,64,1,0.000244140625,1.5645164239685982e-05,49.31445000693202,49.11095020361245,49.62699895258993
4,16,512,2048,128,1,0.000244140625,1.5497706044698134e-05,49.431947991251945,49.1095008328557,49.53049938194454
4,16,512,2048,256,1,0.000244140625,1.5497706044698134e-05,60.81349856685847,60.52950047887862,60.933499480597675
4,16,512,4096,8,1,0.000244140625,1.2805974620277993e-05,73.00144934561104,72.9669991414994,73.19050200749189
4,16,512,4096,16,1,0.000244140625,1.2473746210162062e-05,49.88544969819486,49.361001583747566,50.90150225441903
4,16,512,4096,32,1,0.000244140625,1.237656942976173e-05,48.989951028488576,48.7054989207536,49.19850034639239
4,16,512,4096,64,1,0.000244140625,1.23144309327472e-05,49.11050200462341,48.87700197286904,49.642499652691185
4,16,512,4096,128,1,0.000244140625,1.2030375728500076e-05,49.60749938618392,49.45694818161428,49.79899968020618
4,16,512,4096,256,1,0.000244140625,1.178201910079224e-05,66.07649847865105,65.77245076186955,66.3610000628978
4,16,512,8192,8,1,0.0001220703125,1.0220229341939557e-05,142.28294894564897,142.23945036064833,142.56144932005554
4,16,512,8192,16,1,0.0001220703125,1.0042454960057512e-05,76.63250144105405,76.60645060241222,76.67294994462281
4,16,512,8192,32,1,0.0001220703125,1.0111471056006849e-05,50.46649894211441,50.216499948874116,50.74900109320879
4,16,512,8192,64,1,0.0001220703125,9.892939488054253e-06,49.832448712550104,49.68800058122724,50.33200141042471
4,16,512,8192,128,1,0.0001220703125,9.776467777555808e-06,49.95600029360503,49.798499094322324,50.18245137762278
4,16,512,8192,256,1,0.0001220703125,9.76966657617595e-06,75.21850056946278,75.06644760724157,75.29600115958601
8,16,512,1024,8,1,0.000244140625,2.220181340817362e-05,49.15850004181266,48.739949124865234,50.24645070079714
8,16,512,1024,16,1,0.000244140625,2.1940482838544995e-05,49.07849943265319,48.7749493913725,49.375000526197255
8,16,512,1024,32,1,0.000244140625,2.133457201125566e-05,49.32300071232021,48.988001071847975,49.400952411815524
8,16,512,1024,64,1,0.000244140625,2.079770274576731e-05,49.48794958181679,49.294999917037785,49.708998994901776
8,16,512,1024,128,1,0.000244140625,2.079770274576731e-05,49.46495173498988,49.25545072183013,49.77899952791631
8,16,512,1024,256,1,0.000244140625,2.079770274576731e-05,55.21200073417276,55.179951596073806,55.246500414796174
8,16,512,2048,8,1,0.000244140625,1.652434002608061e-05,49.89794979337603,49.74699986632913,50.794449634850025
8,16,512,2048,16,1,0.000244140625,1.6371499441447668e-05,49.03399967588484,48.81444911006838,49.50700094923377
8,16,512,2048,32,1,0.000244140625,1.6165984561666846e-05,49.400501302443445,48.93150180578232,49.571998533792794
8,16,512,2048,64,1,0.000244140625,1.578177761984989e-05,49.8195004183799,49.57494966220111,50.24450074415654
8,16,512,2048,128,1,0.000244140625,1.54940971697215e-05,50.51750049460679,50.09350134059787,50.62049895059317
8,16,512,2048,256,1,0.000244140625,1.54940971697215e-05,65.74300059583038,65.66295051015913,65.79849869012833
8,16,512,4096,8,1,0.000244140625,1.2873068044427782e-05,76.42995042260736,76.34699868503958,76.7254998208955
8,16,512,4096,16,1,0.000244140625,1.2741780665237457e-05,49.93645125068724,49.64649851899594,50.160998944193125
8,16,512,4096,32,1,0.000244140625,1.2675114703597501e-05,49.17950136587024,49.008449423126876,49.533499986864626
8,16,512,4096,64,1,0.000244140625,1.2368517673166934e-05,49.982499331235886,49.82744867447764,50.110500887967646
8,16,512,4096,128,1,0.000244140625,1.2005453754682094e-05,52.85899969749153,52.753949421457946,53.073500748723745
8,16,512,4096,256,1,0.000244140625,1.1908859960385598e-05,85.0839976919815,85.0384501973167,85.35949746146798
8,16,512,8192,8,1,0.000244140625,1.0101579391630366e-05,143.48500117193907,143.4284495189786,143.7984494259581
8,16,512,8192,16,1,0.000244140625,1.007921491691377e-05,77.9664987931028,77.96350109856576,78.01995088811964
8,16,512,8192,32,1,0.000244140625,1.0091885087604169e-05,49.87599968444556,49.58400095347315,50.227000610902905
8,16,512,8192,64,1,0.000244140625,9.940931704477407e-06,59.884999063797295,59.83794981148094,59.9299994064495
8,16,512,8192,128,1,0.000244140625,9.800780389923602e-06,68.56849940959364,68.47294862382114,68.6794490320608
8,16,512,8192,256,1,0.000244140625,9.65833169175312e-06,100.6974489428103,100.55899911094457,101.07294947374612
16,16,512,1024,8,1,0.00048828125,2.226356082246639e-05,49.06599933747202,48.86149836238474,49.876500270329416
16,16,512,1024,16,1,0.00048828125,2.181734271289315e-05,48.89999981969595,48.627948854118586,49.495999701321125
16,16,512,1024,32,1,0.00048828125,2.128784399246797e-05,49.41749793943018,49.3485014885664,49.60350051987916
16,16,512,1024,64,1,0.00048828125,2.0712297555292025e-05,50.15849892515689,49.9944988405332,50.248001934960485
16,16,512,1024,128,1,0.00048828125,2.0712297555292025e-05,50.6860000314191,50.61049887444824,51.45350005477667
16,16,512,1024,256,1,0.00048828125,2.0712297555292025e-05,75.33945026807487,75.2409512642771,75.57400094810873
16,16,512,2048,8,1,0.000244140625,1.6603260519332252e-05,50.08945008739829,50.01499957870692,51.049451576545835
16,16,512,2048,16,1,0.000244140625,1.638642424950376e-05,49.10349962301552,48.827999853529036,49.50494912918657
16,16,512,2048,32,1,0.000244140625,1.6138281353050843e-05,49.847501213662326,49.45894761476666,49.926998326554894
16,16,512,2048,64,1,0.000244140625,1.5809117030585185e-05,53.70845028664917,53.59899951145053,53.78499918151647
16,16,512,2048,128,1,0.000244140625,1.544812403153628e-05,64.76845010183752,64.64400212280452,65.23700139950961
16,16,512,2048,256,1,0.000244140625,1.544812403153628e-05,95.92649876140058,95.6539501203224,96.17949835956097
16,16,512,4096,8,1,0.000244140625,1.2748701010423247e-05,77.57295097690076,77.52150122541934,78.31545080989599
16,16,512,4096,16,1,0.000244140625,1.268546657229308e-05,49.75000047124922,49.486497300677,50.23099947720766
16,16,512,4096,32,1,0.000244140625,1.2577924280776642e-05,51.727998652495444,51.67644994799048,51.74800171516836
16,16,512,4096,64,1,0.000244140625,1.2317785149207339e-05,70.98549976944923,70.8539504557848,71.02400122676045
16,16,512,4096,128,1,0.000244140625,1.2073775906173978e-05,81.97299903258681,81.80794829968363,82.3329493869096
16,16,512,4096,256,1,0.000244140625,1.1829573850263841e-05,145.58050024788827,145.24694997817278,146.21845039073378
16,16,512,8192,8,1,0.000244140625,1.0214057510893326e-05,145.02994890790433,144.9504488846287,145.31094930134714
16,16,512,8192,16,1,0.000244140625,1.0163143087993376e-05,81.0450001154095,80.92399802990258,82.7884505270049
16,16,512,8192,32,1,0.000244140625,1.011943368212087e-05,85.22394928149879,85.16850066371262,85.271499119699
16,16,512,8192,64,1,0.000244140625,1.0016903615905903e-05,102.78795089107007,102.70244965795428,102.83150186296552
16,16,512,8192,128,1,0.000244140625,9.891915397020057e-06,110.99494877271354,110.92149943578988,111.08999897260219
16,16,512,8192,256,1,0.000244140625,9.750227036420256e-06,183.85144940111786,182.79044888913631,185.58744923211634
24,16,512,1024,8,1,0.00048828125,2.2354404791258276e-05,49.597499310038984,49.3035011459142,50.37294758949429
24,16,512,1024,16,1,0.00048828125,2.173331995436456e-05,49.61600061506033,49.410448991693556,49.85950072295964
24,16,512,1024,32,1,0.00048828125,2.1344259948818944e-05,49.89494918845594,49.71349844709039,50.62294949311763
24,16,512,1024,64,1,0.00048828125,2.0913626940455288e-05,64.09400084521621,63.997451798059046,64.31950023397803
24,16,512,1024,128,1,0.00048828125,2.0913626940455288e-05,73.11594963539392,72.95195246115327,73.42899916693568
24,16,512,1024,256,1,0.00048828125,2.0913626940455288e-05,134.09745006356388,133.7584515567869,134.52844868879765
24,16,512,2048,8,1,0.000244140625,1.668924596742727e-05,49.89645094610751,49.47299894411117,50.526001723483205
24,16,512,2048,16,1,0.000244140625,1.644497024244629e-05,50.91100174468011,50.822997582145035,51.05345044285059
24,16,512,2048,32,1,0.000244140625,1.6159254300873727e-05,52.457451238296926,52.05199995543808,52.511499961838126
24,16,512,2048,64,1,0.000244140625,1.581295146024786e-05,77.74349942337722,77.55249971523881,77.84595072735101
24,16,512,2048,128,1,0.000244140625,1.5436835383297876e-05,104.39545148983598,104.33350107632577,104.74800074007362
24,16,512,2048,256,1,0.000244140625,1.5436835383297876e-05,165.09794804733247,164.80899939779192,165.59545183554292
24,16,512,4096,8,1,0.000244140625,1.2799307114619296e-05,80.16995270736516,80.12945181690156,80.3729984909296
24,16,512,4096,16,1,0.000244140625,1.2696661542577203e-05,83.98545032832772,83.94549950025976,84.12899915128946
24,16,512,4096,32,1,0.000244140625,1.2563784366648179e-05,76.02195255458355,75.98394877277315,76.16200018674135
24,16,512,4096,64,1,0.000244140625,1.2393381439324003e-05,104.09600217826664,104.04344939161092,104.19200116302818
24,16,512,4096,128,1,0.000244140625,1.2134338248870336e-05,130.92099979985505,130.80900243949145,131.09294814057648
24,16,512,4096,256,1,0.000244140625,1.1949545296374708e-05,237.81794880051166,237.74444998707622,238.2589504122734
24,16,512,8192,8,1,0.000244140625,1.025479105010163e-05,148.14144815318286,148.0354490922764,148.39645009487867
24,16,512,8192,16,1,0.000244140625,1.0194387868978083e-05,151.25845093280077,151.18394803721458,151.29600069485605
24,16,512,8192,32,1,0.000244140625,1.0127263522008434e-05,126.2609992409125,126.1814497411251,126.44694943446666
24,16,512,8192,64,1,0.000244140625,1.0044333976111375e-05,153.24999985750765,153.13595067709684,153.3529517473653
24,16,512,8192,128,1,0.000244140625,9.928276085702237e-06,183.63995186518878,183.5174480220303,184.22295106574893
24,16,512,8192,256,1,0.000244140625,9.74777685769368e-06,293.7404002295807,292.69095102790743,294.34140014927834
